SlideName	ScanLabel	ROILabel	SegmentLabel	SegmentDisplayName	CD10+	PanCK+	QCFlags	AOISurfaceArea	AOINucleiCount	ROICoordinateX	ROICoordinateY	RawReads	AlignedReads	DeduplicatedReads	TrimmedReads	StitchedReads	SequencingSaturation	SequencingSetID	UMIQ30	RTSQ30	GeoMxNgsPipelineVersion	LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA	LOT_Dev_Commercial_Human_WTA	Type	ROIID	SegmentID	ScanWidth	ScanHeight	ScanOffsetX	ScanOffsetY	LOQ (Human NGS Whole Transcriptome Atlas RNA)	LOQ (Dev Commercial Human WTA)
hu_kidney_004	053041A2	022	CD10+	053041A2 | 022 | CD10+	True	False		10903.30242	39	16172	31478	234664	220904	40481	233893	231187	81.67484518	A01356:44:H2FCKDMXY	0.9962	0.9959	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Juxtamedullary filtration membrane	0310a17c-0e22-4401-bafb-3e6ca4ea79aa	389e867f-1f73-4528-8094-15c83089a06f	29775.47266	48148.1875	1496	502	3.767208536	3.767208536
hu_kidney_004	053041A2	023	CD10+	053041A2 | 023 | CD10+	True	False		11001.47581	47	16524	31912	362064	338768	74265	360963	355698	78.07791763	A01356:44:H2FCKDMXY	0.9959	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Juxtamedullary filtration membrane	44c33352-14f7-4661-a242-8bf9cb40e8dd	a3ba2fa1-e286-4efa-a28d-b6bb82bb010f	29775.47266	48148.1875	1496	502	5.210413427	5.210413427
hu_kidney_004	053041A2	024	CD10+	053041A2 | 024 | CD10+	True	False		10415.94167	51	14388	29752	485140	460336	84160	483922	481341	81.71770185	A01356:44:H2FCKDMXY	0.9959	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Juxtamedullary filtration membrane	e1d050c6-8465-40f0-b88e-ea56c00334e8	c4283652-df8c-4be4-b656-0745f45f2c57	29775.47266	48148.1875	1496	502	6.240852067	6.240852067
hu_kidney_004	053041A2	025	Full ROI	053041A2 | 025 | Full ROI	False	False		210621.7643	603	13766	34345	9441310	8913376	931881	9419255	9374795	89.5451398	A01356:44:H2FCKDMXY	0.996	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Proximal convoluted tubule	1272d2c5-76ea-4d6f-9fbb-0100ebf9ad08	58ac4801-a63d-4880-a599-c29d3fee22e2	29775.47266	48148.1875	1496	502	51.71684669	51.71684669
hu_kidney_004	053041A2	026	Full ROI	053041A2 | 026 | Full ROI	False	False		171085.9378	553	15456	41882	4985925	4690824	612131	4973662	4946511	86.95045902	A01356:44:H2FCKDMXY	0.996	0.9957	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Proximal convoluted tubule	c18b9344-41a2-4a4d-a23f-01539182874b	2db1c4f0-205c-4ad4-b43c-3b63a1d26c1e	29775.47266	48148.1875	1496	502	36.73915957	36.73915957
hu_kidney_004	053041A2	027	Full ROI	053041A2 | 027 | Full ROI	False	False		247109.4346	808	20778	41754	4848403	4571684	442139	4836130	4811151	90.32874976	A01356:44:H2FCKDMXY	0.996	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Proximal convoluted tubule	94bbabdb-0c69-43aa-a745-101017aa65af	86cb81c9-506a-49f6-af62-72f87c6bf099	29775.47266	48148.1875	1496	502	29.91333202	29.91333202
hu_kidney_004	053041A2	028	Full ROI	053041A2 | 028 | Full ROI	False	False		217120.014	721	12264	5377	9792150	9223777	843478	9767603	9720516	90.8553947	A01356:44:H2FCKDMXY	0.996	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Proximal convoluted tubule	789ed9ce-9888-4b67-9003-a95cdfe15f59	decb3592-b912-495b-971b-ffe634d84c5f	29775.47266	48148.1875	1496	502	45.63984178	45.63984178
hu_kidney_004	053041A2	029	Full ROI	053041A2 | 029 | Full ROI	False	False		109080.3578	365	22523	4521	6897392	6496338	540348	6879016	6844070	91.68226776	A01356:44:H2FCKDMXY	0.9959	0.9957	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Proximal convoluted tubule	9d9f299f-9cf3-41bc-b308-8e985b1b7809	408f40ce-9f68-4c3b-8e63-4543a96f3cf2	29775.47266	48148.1875	1496	502	32.32798275	32.32798275
hu_kidney_004	053041A2	030	Full ROI	053041A2 | 030 | Full ROI	False	False		176541.0952	543	16554	5084	7308527	6874192	699179	7284856	7245977	89.82892826	A01356:44:H2FCKDMXY	0.9958	0.9955	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Proximal convoluted tubule	e3acc353-4bf5-46c8-95b0-49d9f307154f	1597ce0d-0d77-48e5-8033-d2102d30d7cb	29775.47266	48148.1875	1496	502	40.63213665	40.63213665
hu_kidney_004	053041A2	031	PanCK+	053041A2 | 031 | PanCK+	False	True		61155.32824	383	19499.8457	6447.21875	5134033	4857085	395872	5120689	5093207	91.84959703	A01356:44:H2FCKDMXY	0.9958	0.9957	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Distal convoluted tubule	df0ff468-4173-4eac-b694-a0f35341f5ec	c58b6cd9-13fe-47f5-877c-a4a9791b08a9	29775.47266	48148.1875	1496	502	18.01697929	18.01697929
hu_kidney_004	053041A2	032	PanCK+	053041A2 | 032 | PanCK+	False	True		56567.47536	436	12188.64941	7219.20459	7963149	7527720	569830	7940863	7898012	92.43024448	A01356:44:H2FCKDMXY	0.9961	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Distal convoluted tubule	33908c6f-bf96-4f67-8560-fdeac8fff9fe	66a1ee56-51c9-4879-afde-e545d853f922	29775.47266	48148.1875	1496	502	25.43322696	25.43322696
hu_kidney_004	053041A2	033	PanCK+	053041A2 | 033 | PanCK+	False	True		38985.19498	326	22819.54102	6104.761719	3845212	3640008	280399	3836194	3816917	92.2967477	A01356:44:H2FCKDMXY	0.996	0.9959	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Distal convoluted tubule	016cf37e-c287-4a27-85d8-a40adcdb927e	aad0fcce-1ff8-487e-9eaf-fc0f5e54509f	29775.47266	48148.1875	1496	502	13.87751362	13.87751362
hu_kidney_004	053041A2	034	PanCK+	053041A2 | 034 | PanCK+	False	True		52642.13349	426	5630.742188	39249.58594	2541255	2408951	207140	2534895	2521594	91.40123647	A01356:44:H2FCKDMXY	0.9959	0.9957	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Distal convoluted tubule	7b3d6f91-0b11-40b7-9aa4-c7412de6fcb1	634e1832-f92a-4acf-94ac-a730c5eca179	29775.47266	48148.1875	1496	502	13.03583735	13.03583735
hu_kidney_004	053041A2	035	PanCK+	053041A2 | 035 | PanCK+	False	True		39000.17598	318	10132.86523	35746.15625	4705375	4465850	363564	4691903	4665846	91.859019	A01356:44:H2FCKDMXY	0.9957	0.9956	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Distal convoluted tubule	d74fc3c8-7715-4e73-8b24-da5c640ff4f1	9075a1d7-14bc-4122-a754-7b23d27fbc21	29775.47266	48148.1875	1496	502	17.68897392	17.68897392
hu_kidney_004	053041A2	036	PanCK+	053041A2 | 036 | PanCK+	False	True		33468.36046	265	16530.67773	43538.97656	2082778	1972773	169232	2075884	2064234	91.4216182	A01356:44:H2FCKDMXY	0.9961	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Distal convoluted tubule	591ac486-5ffe-4ffd-b4bd-cc727f0d6a4e	488eca60-b122-40e4-8639-f59fe6a2e007	29775.47266	48148.1875	1496	502	9.703118057	9.703118057
hu_kidney_004	053041A2	037	PanCK+	053041A2 | 037 | PanCK+	False	True		136129.6767	997	27945.12305	13355.1543	10266474	9769972	1127723	10241908	10195600	88.45725453	A01356:44:H2FCKDMXY	0.9959	0.9957	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Collecting duct	1a3ed741-0b63-4ff8-b3b6-fe7b73d62b38	b706e749-a89d-42f7-beab-f2aaad1064e8	29775.47266	48148.1875	1496	502	34.53714073	34.53714073
hu_kidney_004	053041A2	038	PanCK+	053041A2 | 038 | PanCK+	False	True		122070.0042	807	23050.65625	15713.68457	4563653	4319069	508860	4550496	4524519	88.21829427	A01356:44:H2FCKDMXY	0.9961	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Collecting duct	11494b5b-90d0-4563-8e75-e5f2dcf858f3	62fa4db2-01f4-40c7-830a-ac665821cf21	29775.47266	48148.1875	1496	502	19.78228385	19.78228385
hu_kidney_004	053041A2	039	PanCK+	053041A2 | 039 | PanCK+	False	True		125988.493	836	25546.72266	17699.80273	3637071	3407517	406421	3597465	3569662	88.07281079	A01356:44:H2FCKDMXY	0.9959	0.9956	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Collecting duct	0421dded-e997-4873-adf3-4c12b970bffc	bfe994d9-b826-4431-a160-0fdb973f4380	29775.47266	48148.1875	1496	502	18.21212027	18.21212027
hu_kidney_004	053041A2	040	PanCK+	053041A2 | 040 | PanCK+	False	True		101081.7765	841	29596.73633	18427.42773	6681562	6158539	594269	6462134	6424280	90.35048735	A01356:44:H2FCKDMXY	0.9959	0.9954	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Collecting duct	0a9895d4-1658-4fa0-9593-5e6ac942e2bb	a1ffad81-8d42-4d49-9500-5a3fc1032c3a	29775.47266	48148.1875	1496	502	23.74621979	23.74621979
hu_kidney_004	053041A2	041	PanCK+	053041A2 | 041 | PanCK+	False	True		104463.4992	684	25709.51367	24579.375	4700153	4438095	495434	4674530	4642511	88.83678695	A01356:44:H2FCKDMXY	0.9958	0.9955	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Collecting duct	cd73e75a-66f4-4c28-8097-901cae58d7cc	628ec952-64f5-4171-945f-b6ab41ec6abc	29775.47266	48148.1875	1496	502	20.61150471	20.61150471
hu_kidney_004	053041A2	042	PanCK+	053041A2 | 042 | PanCK+	False	True		89881.40397	592	28455.1875	23951.59766	3534386	3300281	355360	3488619	3448385	89.23243203	A01356:44:H2FCKDMXY	0.996	0.9959	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Collecting duct	b14961ac-9d87-4ecf-a4ab-938bfc75eea0	9f5ceea2-dde9-4f6e-83f4-7a07e3818405	29775.47266	48148.1875	1496	502	14.7793581	14.7793581
hu_kidney_004	053041A2	043	PanCK+	053041A2 | 043 | PanCK+	False	True		56309.61084	436	9528.472656	13902.55762	8130080	7710286	584007	8109152	8067408	92.42561171	A01356:44:H2FCKDMXY	0.9962	0.9961	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Loop of Henle	d3fc3610-149b-4bde-be7d-2c73982228ed	6c6caa87-7a0f-49c0-9cf5-53f9d3dc6b50	29775.47266	48148.1875	1496	502	21.48826906	21.48826906
hu_kidney_004	053041A2	044	PanCK+	053041A2 | 044 | PanCK+	False	True		78673.38155	620	8741.358398	16315.43164	4722647	4483189	358176	4711218	4684722	92.01068704	A01356:44:H2FCKDMXY	0.996	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Loop of Henle	64000f32-10b7-4265-b4c9-76f308699a3c	ec0c1d41-f7d2-43e0-82ec-8f094c50470e	29775.47266	48148.1875	1496	502	18.27802219	18.27802219
hu_kidney_004	053041A2	045	PanCK+	053041A2 | 045 | PanCK+	False	True		74495.43444	561	12115.3125	14700.15625	4596294	4352690	349024	4583273	4557851	91.98141839	A01356:44:H2FCKDMXY	0.996	0.9958	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Loop of Henle	80781b2b-7170-4110-a654-1914cccd8d16	885c56b1-7696-459e-9084-e0bb52373cfa	29775.47266	48148.1875	1496	502	15.84947925	15.84947925
hu_kidney_004	053041A2	046	PanCK+	053041A2 | 046 | PanCK+	False	True		50294.10012	388	6620.010742	25771.10352	3759143	3573774	319509	3750204	3730811	91.05961933	A01356:44:H2FCKDMXY	0.996	0.9959	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Loop of Henle	e0735a81-1f6f-4bad-9418-6f5b36d03ea1	a91a70c6-3811-439c-bdc4-88c858e59cdb	29775.47266	48148.1875	1496	502	15.52074696	15.52074696
hu_kidney_004	053041A2	047	PanCK+	053041A2 | 047 | PanCK+	False	True		98746.01483	721	11666.40918	17192.85742	9650241	9170160	925131	9624695	9580651	89.91150645	A01356:44:H2FCKDMXY	0.9961	0.9959	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Loop of Henle	447530ed-b226-4d54-aca4-5aaf4ae02b03	af31683e-5bbd-4092-9551-3522f6b0f3d5	29775.47266	48148.1875	1496	502	29.97985471	29.97985471
hu_kidney_004	053041A2	048	PanCK+	053041A2 | 048 | PanCK+	False	True		34840.71607	288	9122.095703	24943.26953	2090257	1980795	142911	2085390	2072415	92.78516959	A01356:44:H2FCKDMXY	0.9963	0.996	"""GeoMx_NGS_Pipeline_2.3.4"""	HWTA12002	-	Loop of Henle	196142a4-4117-49e1-bcfa-b0daf24cea98	f5a541a3-555e-4393-ba7c-586db29cdc31	29775.47266	48148.1875	1496	502	8.399149497	8.399149497
